
----------------------------------------------------------------------------------------------------
Final table
----------------------------------------------------------------------------------------------------

 Cut WH_120 Err, TTH_120 Err, ZH_120 Err, DiBosons Err, EWK Err, DY Err, QCD Err, Data Err,
|DiTauHistosBeforeDeltaR| 0,394 0,010 0,024 0,002 0,286 0,009 20,542 0,716 44,842 3,241 1777,031 31,506 0,000 0,000 1665,000 40,804 
|DiTauHistosBeforeOnePair| 0,394 0,010 0,024 0,002 0,286 0,009 20,483 0,715 44,203 3,211 1771,106 31,456 0,000 0,000 1662,000 40,768 
|DiTauHistosFinalForEleTau| 0,394 0,010 0,024 0,002 0,286 0,009 20,483 0,715 44,203 3,211 1771,106 31,456 0,000 0,000 1662,000 40,768 
|JetHistosBeforeJetEt| 0,394 0,010 0,024 0,002 0,286 0,009 20,483 0,715 44,203 3,211 1771,106 31,456 0,000 0,000 1662,000 40,768 
|JetHistosBeforeJetEta| 0,394 0,010 0,024 0,002 0,286 0,009 20,483 0,715 44,203 3,211 1771,106 31,456 0,000 0,000 1662,000 40,768 
|JetHistosBeforeJetBTag| 0,394 0,010 0,024 0,002 0,286 0,009 20,483 0,715 44,203 3,211 1771,106 31,456 0,000 0,000 1662,000 40,768 
|JetHistosAfterJetBTag| 0,374 0,010 0,004 0,001 0,264 0,009 19,079 0,694 30,000 3,097 1712,517 30,938 0,000 0,000 1587,000 39,837 
|JetHistosAfterNumJet| 0,374 0,010 0,004 0,001 0,264 0,009 19,079 0,694 30,000 3,097 1712,517 30,938 0,000 0,000 1587,000 39,837 
|CompCandHistosBeforeSel| 0,374 0,010 0,004 0,001 0,264 0,009 19,079 0,694 30,000 3,097 1712,517 30,938 0,000 0,000 1587,000 39,837 
|CompCandHistosAfterSel| 0,196 0,007 0,002 0,000 0,023 0,003 1,980 0,235 1,076 0,533 18,764 3,279 0,000 0,000 21,000 4,583 
|MuonHistosFinal| 0,196 0,007 0,002 0,000 0,023 0,003 1,980 0,235 1,076 0,533 18,764 3,279 0,000 0,000 21,000 4,583 
|EleHistosFinal| 0,196 0,007 0,002 0,000 0,023 0,003 1,980 0,235 1,076 0,533 18,764 3,279 0,000 0,000 21,000 4,583 
|TauHistosFinal| 0,196 0,007 0,002 0,000 0,023 0,003 1,980 0,235 1,076 0,533 18,764 3,279 0,000 0,000 21,000 4,583 
|DiTauHistosFinal| 0,196 0,007 0,002 0,000 0,023 0,003 1,980 0,235 1,076 0,533 18,764 3,279 0,000 0,000 21,000 4,583 

----------------------------------------------------------------------------------------------------
Absolute efficiencies
----------------------------------------------------------------------------------------------------

 Cut WH_120 Err, TTH_120 Err, ZH_120 Err, DiBosons Err, EWK Err, DY Err, QCD Err, Data Err,
|VertexHistosBeforeMCFilter| 1,9802375082 0,0068031074 4,4096140149 0,0204102246 3,7278093350 0,0161302902 1,0000000000 0,0021431070 1,0000000000 0,0015904037 1,0000000000 0,0006678563 1,0000000000 0,0011381559 1,0000000000 0,0003566346 
|TriggerHistosBeforeSel| 1,0000000000 0,0039603846 1,0000000000 0,0059098824 1,0000000000 0,0054337326 1,0000000000 0,0021431070 1,0000000000 0,0015904037 1,0000000000 0,0006678563 1,0000000000 0,0011381559 1,0000000000 0,0003566346 
|TriggerHistosAfterSel| 0,2471429966 0,0015562192 0,1795479111 0,0019237828 0,2793562497 0,0022983988 0,2175138789 0,0007068656 0,0394640998 0,0002053581 0,8089635791 0,0005713763 0,0029022727 0,0000436694 0,5287834996 0,0002267360 
|VertexHistosBeforeSel| 0,2471429966 0,0015562192 0,1795479111 0,0019237828 0,2793562497 0,0022983988 0,2175138789 0,0007068656 0,0394640998 0,0002053581 0,8089635791 0,0005713763 0,0029022727 0,0000436694 0,5287834996 0,0002267360 
|VertexHistosAfterSel| 0,2465243270 0,0015538550 0,1795479111 0,0019237828 0,2787683978 0,0022954414 0,2170344735 0,0007056863 0,0393973601 0,0002051744 0,8056475175 0,0005696789 0,0029009796 0,0000436594 0,5282634267 0,0002265859 
|EleHistosBeforeEleEta| 0,2465243270 0,0015538550 0,1795479111 0,0019237828 0,2787683978 0,0022954414 0,2170344735 0,0007056863 0,0393973601 0,0002051744 0,8056475175 0,0005696789 0,0029009796 0,0000436594 0,5282634267 0,0002265859 
|EleHistosBeforeEleCrack| 0,2465243270 0,0015538550 0,1795479111 0,0019237828 0,2787683978 0,0022954414 0,2170344735 0,0007056863 0,0393973601 0,0002051744 0,8056475175 0,0005696789 0,0029009796 0,0000436594 0,5282634267 0,0002265859 
|EleHistosBeforeEleID| 0,2465243270 0,0015538550 0,1795479111 0,0019237828 0,2787683978 0,0022954414 0,2170344735 0,0007056863 0,0393973601 0,0002051744 0,8056475175 0,0005696789 0,0029009796 0,0000436594 0,5282634267 0,0002265859 
|EleHistosAfterPreEleID| 0,2318128345 0,0014980616 0,1711411411 0,0018713653 0,2657138092 0,0022295882 0,2114352949 0,0006929934 0,0350410495 0,0001908830 0,7831371655 0,0005581703 0,0014653228 0,0000311953 0,2737516297 0,0001489118 
|EleHistosAfterEleID| 0,2161064152 0,0014372850 0,1617973075 0,0018120430 0,2521478376 0,0021602463 0,2058857909 0,0006806994 0,0311916673 0,0001773244 0,7682637586 0,0005505347 0,0004286526 0,0000173176 0,1736509665 0,0001138457 
|EleHistosBeforeEleTrk| 0,2130890716 0,0014254820 0,1552975597 0,0017703847 0,2488311973 0,0021431416 0,2043946195 0,0006778160 0,0301938117 0,0001744538 0,7659318840 0,0005493415 0,0001942665 0,0000116153 0,1534822144 0,0001061067 
|EleHistosBeforeElePt1| 0,2130890716 0,0014254820 0,1552975597 0,0017703847 0,2488311973 0,0021431416 0,2043946195 0,0006778160 0,0301938117 0,0001744538 0,7659318840 0,0005493415 0,0001942665 0,0000116153 0,1534822144 0,0001061067 
|EleHistosAfterElePt1| 0,1964170478 0,0013590995 0,1457143309 0,0017074955 0,2345702494 0,0020686257 0,1994739237 0,0006668481 0,0277848429 0,0001663845 0,7525061483 0,0005424255 0,0001016747 0,0000082272 0,1431964357 0,0001020317 
|EleHistosBeforeElePt2| 0,1964170478 0,0013590995 0,1457143309 0,0017074955 0,2345702494 0,0020686257 0,1994739237 0,0006668481 0,0277848429 0,0001663845 0,7525061483 0,0005424255 0,0001016747 0,0000082272 0,1431964357 0,0001020317 
|EleHistosAfterElePt2| 0,0973482790 0,0009166188 0,0711887177 0,0011537089 0,1465566242 0,0015766770 0,1334884653 0,0005176307 0,0052530736 0,0000321508 0,5370557962 0,0004292110 0,0000046160 0,0000018642 0,0900736490 0,0000790197 
|EleHistosBeforeOneEle| 0,0973482790 0,0009166188 0,0711887177 0,0011537089 0,1465566242 0,0015766770 0,1334884653 0,0005176307 0,0052530736 0,0000321508 0,5370557962 0,0004292110 0,0000046160 0,0000018642 0,0900736490 0,0000790197 
|EleHistosBeforeMuonSequence| 0,0918499814 0,0008882387 0,0641747547 0,0010923928 0,1209933111 0,0014160422 0,1266421808 0,0005058573 0,0051245135 0,0000317624 0,5356517870 0,0004284556 0,0000046160 0,0000018642 0,0897897648 0,0000788848 
|TauHistosBeforeTauEta| 0,0918499814 0,0008882387 0,0641747547 0,0010923928 0,1209933111 0,0014160422 0,1266421808 0,0005058573 0,0051245135 0,0000317624 0,5356517870 0,0004284556 0,0000046160 0,0000018642 0,0897897648 0,0000788848 
|TauHistosBeforeDeltaR| 0,0918499814 0,0008882387 0,0641747547 0,0010923928 0,1209933111 0,0014160422 0,1266421808 0,0005058573 0,0051245135 0,0000317624 0,5356499428 0,0004284547 0,0000046160 0,0000018642 0,0897896376 0,0000788847 
|TauHistosBeforeTauPt| 0,0918499814 0,0008882387 0,0641747547 0,0010923928 0,1209933111 0,0014160422 0,1266421808 0,0005058573 0,0051245135 0,0000317624 0,5356499428 0,0004284547 0,0000046160 0,0000018642 0,0897896376 0,0000788847 
|TauHistosBeforeTauID| 0,0549430883 0,0006747919 0,0616229989 0,0010688853 0,0900786013 0,0012051619 0,0474684688 0,0002550855 0,0036440774 0,0000214767 0,0584457856 0,0001165259 0,0000009840 0,0000007989 0,0100849484 0,0000254521 
|TauHistosBeforeTauIso| 0,0509451174 0,0006488718 0,0602402649 0,0010561001 0,0849785797 0,0011685101 0,0422293688 0,0002358078 0,0021218457 0,0000132167 0,0412325013 0,0000979073 0,0000008871 0,0000007930 0,0068408209 0,0000209287 
|TauHistosBeforeMuonVeto| 0,0246549239 0,0004453622 0,0220376334 0,0006280015 0,0531534404 0,0009108445 0,0075061413 0,0000917917 0,0001079121 0,0000038963 0,0018821244 0,0000204791 0,0000000000 0,0000000000 0,0003085587 0,0000044304 
|TauHistosBeforeEleVeto| 0,0179820904 0,0003790500 0,0150919876 0,0005185247 0,0429355483 0,0008145537 0,0031398359 0,0000598263 0,0000992181 0,0000038720 0,0018463746 0,0000202829 0,0000000000 0,0000000000 0,0002940593 0,0000043250 
|TauHistosBeforeHighestPt| 0,0138285153 0,0003317523 0,0119066168 0,0004600195 0,0335226837 0,0007169078 0,0018691733 0,0000452615 0,0000504986 0,0000027091 0,0014413922 0,0000179002 0,0000000000 0,0000000000 0,0002256956 0,0000037890 
|TauHistosBeforeDiTau| 0,0138285153 0,0003317523 0,0119066168 0,0004600195 0,0335226837 0,0007169078 0,0018691733 0,0000452615 0,0000504986 0,0000027091 0,0014413922 0,0000179002 0,0000000000 0,0000000000 0,0002256956 0,0000037890 
|MuonHistosBeforeMuonPt| 0,0138285153 0,0003317523 0,0119066168 0,0004600195 0,0335226837 0,0007169078 0,0018691733 0,0000452615 0,0000504986 0,0000027091 0,0014413922 0,0000179002 0,0000000000 0,0000000000 0,0002256956 0,0000037890 
|MuonHistosBeforeMuonVeto| 0,0138285153 0,0003317523 0,0119066168 0,0004600195 0,0335226837 0,0007169078 0,0018691733 0,0000452615 0,0000504986 0,0000027091 0,0014413922 0,0000179002 0,0000000000 0,0000000000 0,0002256956 0,0000037890 
|MuonHistosBeforeEle2TauPairs| 0,0133089574 0,0003253132 0,0065734676 0,0003409599 0,0269183272 0,0006407951 0,0017243787 0,0000437690 0,0000443088 0,0000026770 0,0013937067 0,0000176038 0,0000000000 0,0000000000 0,0002142486 0,0000036916 
|DiTauHistosBeforeCharge| 0,0133089574 0,0003253132 0,0065734676 0,0003409599 0,0269183272 0,0006407951 0,0017243787 0,0000437690 0,0000443088 0,0000026770 0,0013937067 0,0000176038 0,0000000000 0,0000000000 0,0002142486 0,0000036916 
|DiTauHistosBeforeDeltaR| 0,0110677328 0,0002962601 0,0045648865 0,0002841794 0,0145151320 0,0004676707 0,0009388356 0,0000327529 0,0000233223 0,0000016859 0,0007085713 0,0000125672 0,0000000000 0,0000000000 0,0001058842 0,0000025951 
