
----------------------------------------------------------------------------------------------------
Final table
----------------------------------------------------------------------------------------------------

 Cut WH_120 Err. TTH_120 Err. ZH_120 Err. DiBosons Err. EWK Err. DY Err. QCD Err. Data Err.
|DiTauHistosBeforeDeltaR| 0.006 0.000 0.000 0.000 0.001 0.000 2.104 0.173 1.134 0.162 8.581 2.006 0.000 0.000 48.000 6.928 
|DiTauHistosBeforeOnePair| 0.006 0.000 0.000 0.000 0.001 0.000 2.104 0.173 1.131 0.162 8.581 2.006 0.000 0.000 48.000 6.928 
|DiTauHistosFinalForEleTau| 0.006 0.000 0.000 0.000 0.001 0.000 2.104 0.173 1.131 0.162 8.581 2.006 0.000 0.000 48.000 6.928 
|JetHistosBeforeJetEt| 0.006 0.000 0.000 0.000 0.001 0.000 2.104 0.173 1.131 0.162 8.581 2.006 0.000 0.000 48.000 6.928 
|JetHistosBeforeJetEta| 0.006 0.000 0.000 0.000 0.001 0.000 2.104 0.173 1.131 0.162 8.581 2.006 0.000 0.000 48.000 6.928 
|JetHistosBeforeJetBTag| 0.006 0.000 0.000 0.000 0.001 0.000 2.104 0.173 1.131 0.162 8.581 2.006 0.000 0.000 48.000 6.928 
|JetHistosAfterJetBTag| 0.006 0.000 0.000 0.000 0.001 0.000 2.018 0.170 0.346 0.159 8.059 1.947 0.000 0.000 27.000 5.196 
|JetHistosAfterNumJet| 0.006 0.000 0.000 0.000 0.001 0.000 2.018 0.170 0.346 0.159 8.059 1.947 0.000 0.000 27.000 5.196 
|CompCandHistosBeforeSel| 0.006 0.000 0.000 0.000 0.001 0.000 2.018 0.170 0.346 0.159 8.059 1.947 0.000 0.000 27.000 5.196 
|CompCandHistosAfterSel| 0.003 0.000 0.000 0.000 0.000 0.000 0.583 0.063 0.017 0.005 0.512 0.512 0.000 0.000 4.000 2.000 
|MuonHistosFinal| 0.003 0.000 0.000 0.000 0.000 0.000 0.583 0.063 0.017 0.005 0.512 0.512 0.000 0.000 4.000 2.000 
|EleHistosFinal| 0.003 0.000 0.000 0.000 0.000 0.000 0.583 0.063 0.017 0.005 0.512 0.512 0.000 0.000 4.000 2.000 
|TauHistosFinal| 0.003 0.000 0.000 0.000 0.000 0.000 0.583 0.063 0.017 0.005 0.512 0.512 0.000 0.000 4.000 2.000 
|DiTauHistosFinal| 0.003 0.000 0.000 0.000 0.000 0.000 0.583 0.063 0.017 0.005 0.512 0.512 0.000 0.000 4.000 2.000 

----------------------------------------------------------------------------------------------------
Absolute efficiencies
----------------------------------------------------------------------------------------------------

 Cut WH_120 Err. TTH_120 Err. ZH_120 Err. DiBosons Err. EWK Err. DY Err. QCD Err. Data Err.
|VertexHistosBeforeMCFilter| 1.8869185408 0.0051467325 4.3274813738 0.0191907728 4.1746265261 0.0182470395 1.0000000000 0.0025952962 1.0000000000 0.0015673834 1.0000000000 0.0016349301 1.0000000000 0.0016390792 1.0000000000 0.0002758609 
|TriggerHistosBeforeSel| 1.0000000000 0.0031185504 1.0000000000 0.0056522713 1.0000000000 0.0055521645 1.0000000000 0.0025952962 1.0000000000 0.0015673834 1.0000000000 0.0016349301 1.0000000000 0.0016390792 1.0000000000 0.0002758609 
|TriggerHistosAfterSel| 0.4139792143 0.0016871300 0.4411569124 0.0031865384 0.3485776762 0.0026925043 0.3267610448 0.0012354598 0.1611280712 0.0004791191 0.2348502759 0.0006234348 0.0474725048 0.0001610702 0.2680051531 0.0001137122 
|VertexHistosBeforeSel| 0.4139792143 0.0016871300 0.4411569124 0.0031865384 0.3485776762 0.0026925043 0.3267610448 0.0012354598 0.1611280712 0.0004791191 0.2348502759 0.0006234348 0.0474725048 0.0001610702 0.2680051531 0.0001137122 
|VertexHistosAfterSel| 0.4133082043 0.0016853620 0.4411308600 0.0031864236 0.3481739115 0.0026904905 0.3261298000 0.0012339150 0.1609392765 0.0004787974 0.2343198905 0.0006226043 0.0474440450 0.0001610292 0.2678577109 0.0001136743 
